test_id,expected_group,expected_group_name,python_groups,python_group_names,html_groups,html_group_names,exact_match,python_success,missing_in_html,missing_in_html_names,extra_in_html,extra_in_html_names,smiles,formula
223,31,Specificity test for group 31,"[17, 23, 31, 48]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,"[17, 23, 31, 48]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,True,True,[],,[],,FC(F)(F)C(F)(F)OC(F)(F)C(F)(F)C(F)(F)F,C5H2F12O
225,16,Specificity test for group 16,"[17, 23, 31]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether,"[17, 23, 31]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether,True,True,[],,[],,FC(F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F12O
225,16,Specificity test for group 16,"[17, 23, 31]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether,"[17, 23, 31]",17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether,True,True,[],,[],,FC(F)(F)OC(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F12O
227,16,Specificity test for group 16,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,True,True,[],,[],,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C5H4F12O2
227,16,Specificity test for group 16,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,True,True,[],,[],,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C5H4F12O2
227,16,Specificity test for group 16,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,"[16, 17, 23, 31, 48]",16:Perfluoropolyethers; 17:Hydrofluoroethers; 23:Perfluoroalkane; 31:ether; 48:alkane,True,True,[],,[],,FC(F)(F)OC(F)(F)C(F)(F)OC(F)(F)C(F)(F)F,C5H4F12O2
230,26,Specificity test for group 26,"[23, 26, 48]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides; 48:alkane,"[23, 26, 48]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides; 48:alkane,True,True,[],,[],,O=S(=O)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5F12O2S
231,26,Specificity test for group 26,"[23, 26, 48]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides; 48:alkane,"[23, 26, 48]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides; 48:alkane,True,True,[],,[],,O=S(=O)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5F12O2S
232,26,Specificity test for group 26,"[23, 26]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides,"[23, 26]",23:Perfluoroalkane; 26:Perfluoroalkane sulfonyl fluorides,True,True,[],,[],,O=S(=O)(F)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5F12O2S
233,29,Specificity test for group 29,"[21, 29]",21:Semi-fluorinated alkanes; 29:alcohol,"[21, 29]",21:Semi-fluorinated alkanes; 29:alcohol,True,True,[],,[],,[H]C(F)(F)C(C(O)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F10O
234,29,Specificity test for group 29,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[21, 29, 48]",21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(O)(F)F,C5H2F10O
235,38,Specificity test for group 38,"[21, 38]",21:Semi-fluorinated alkanes; 38:sulfinic acid,"[21, 38]",21:Semi-fluorinated alkanes; 38:sulfinic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)O,C5H2F10O2S
236,38,Specificity test for group 38,"[21, 38, 48]",21:Semi-fluorinated alkanes; 38:sulfinic acid; 48:alkane,"[21, 38, 48]",21:Semi-fluorinated alkanes; 38:sulfinic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)S(=O)O,C5H2F10O2S
237,7,Specificity test for group 7,"[7, 21, 36]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid,"[7, 21, 36]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H2F10O3S
237,7,Specificity test for group 7,"[7, 21, 36]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid,"[7, 21, 36]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H2F10O3S
239,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)S(=O)(=O)O,C5H2F10O3S
239,7,Specificity test for group 7,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,"[7, 21, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 21:Semi-fluorinated alkanes; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)S(=O)(=O)O,C5H2F10O3S
241,7,Specificity test for group 7,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H4F10O4S
241,7,Specificity test for group 7,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H4F10O4S
241,7,Specificity test for group 7,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H4F10O4S
241,7,Specificity test for group 7,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,"[7, 10, 21, 31, 36]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H4F10O4S
245,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F,C5H4F10O4S
245,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F,C5H4F10O4S
245,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F,C5H4F10O4S
245,7,Specificity test for group 7,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,"[7, 10, 21, 31, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 10:Polyfluoroalkylether sulfonic acid; 21:Semi-fluorinated alkanes; 31:ether; 36:sulfonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)S(=O)(=O)O)C(F)(F)F,C5H4F10O4S
249,8,Specificity test for group 8,"[7, 8, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid; 48:alkane,"[7, 8, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid; 48:alkane,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H2F10O6S2
250,8,Specificity test for group 8,"[7, 8, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid; 48:alkane,"[7, 8, 36, 48]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid; 48:alkane,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)S(=O)(=O)O,C5H2F10O6S2
251,8,Specificity test for group 8,"[7, 8, 36]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid,"[7, 8, 36]",7:Polyfluoroalkyl sulfonic acid; 8:Perfluoroalkyl disulfonic acids; 36:sulfonic acid,True,True,[],,[],,O=S(=O)(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)S(=O)(=O)O,C5H2F10O6S2
252,37,Specificity test for group 37,"[21, 37]",21:Semi-fluorinated alkanes; 37:sulfenic acid,"[21, 37]",21:Semi-fluorinated alkanes; 37:sulfenic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)SO,C5H2F10OS
253,37,Specificity test for group 37,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,"[21, 37, 48]",21:Semi-fluorinated alkanes; 37:sulfenic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)SO,C5H2F10OS
254,47,Specificity test for group 47,[47],47:amine,[47],47:amine,True,True,[],,[],,[H]C(F)(F)C(NC(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H4F11N
255,47,Specificity test for group 47,"[47, 48]",47:amine; 48:alkane,"[47, 48]",47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(NC(F)(F)C(F)(F)F)C(F)(F)F,C5H4F11N
256,13,Specificity test for group 13,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,True,True,[],,[],,O=[PH](O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5H2F11O2P
256,13,Specificity test for group 13,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,True,True,[],,[],,O=[PH](O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5H2F11O2P
258,13,Specificity test for group 13,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,True,True,[],,[],,O=[PH](O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O2P
258,13,Specificity test for group 13,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,True,True,[],,[],,O=[PH](O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O2P
258,13,Specificity test for group 13,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,"[13, 40, 48]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid; 48:alkane,True,True,[],,[],,O=[PH](O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O2P
261,13,Specificity test for group 13,"[13, 40]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid,"[13, 40]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid,True,True,[],,[],,O=[PH](O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F11O2P
261,13,Specificity test for group 13,"[13, 40]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid,"[13, 40]",13:Perfluoroalkyl phosphinic acids; 40:phosphinic acid,True,True,[],,[],,O=[PH](O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F11O2P
263,12,Specificity test for group 12,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,True,True,[],,[],,O=P(O)(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5H2F11O3P
263,12,Specificity test for group 12,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,True,True,[],,[],,O=P(O)(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5H2F11O3P
265,12,Specificity test for group 12,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,True,True,[],,[],,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O3P
265,12,Specificity test for group 12,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,True,True,[],,[],,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O3P
265,12,Specificity test for group 12,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,"[12, 39, 48]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid; 48:alkane,True,True,[],,[],,O=P(O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5H2F11O3P
268,12,Specificity test for group 12,"[12, 39]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid,"[12, 39]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid,True,True,[],,[],,O=P(O)(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F11O3P
268,12,Specificity test for group 12,"[12, 39]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid,"[12, 39]",12:Perfluoroalkyl phosphonic acids; 39:phosphonic acid,True,True,[],,[],,O=P(O)(O)C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H2F11O3P
270,43,Specificity test for group 43,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,O=S(=O)(NC(F)(C(F)(F)F)C(F)(F)F)C(F)(F)C(F)(F)F,C5H3F12NO2S
271,43,Specificity test for group 43,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,O=S(=O)(NC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C5H3F12NO2S
271,43,Specificity test for group 43,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,O=S(=O)(NC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C5H3F12NO2S
271,43,Specificity test for group 43,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,"[23, 43, 47, 48]",23:Perfluoroalkane; 43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,O=S(=O)(NC(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C5H3F12NO2S
274,43,Specificity test for group 43,"[23, 43, 47]",23:Perfluoroalkane; 43:sulfonamide; 47:amine,"[23, 43, 47]",23:Perfluoroalkane; 43:sulfonamide; 47:amine,True,True,[],,[],,O=S(=O)(NC(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(F)(F)F,C5H3F12NO2S
275,40,Specificity test for group 40,[40],40:phosphinic acid,[40],40:phosphinic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)[PH](=O)O,C5H3F10O2P
276,40,Specificity test for group 40,"[40, 48]",40:phosphinic acid; 48:alkane,"[40, 48]",40:phosphinic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)[PH](=O)O,C5H3F10O2P
277,39,Specificity test for group 39,[39],39:phosphonic acid,[39],39:phosphonic acid,True,True,[],,[],,[H]C(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)P(=O)(O)O,C5H3F10O3P
278,39,Specificity test for group 39,"[39, 48]",39:phosphonic acid; 48:alkane,"[39, 48]",39:phosphonic acid; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(C(F)(F)F)C(F)(F)C(F)(F)P(=O)(O)O,C5H3F10O3P
279,43,Specificity test for group 43,"[43, 47]",43:sulfonamide; 47:amine,"[43, 47]",43:sulfonamide; 47:amine,True,True,[],,[],,[H]C(F)(F)C(NS(=O)(=O)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H4F11NO2S
279,43,Specificity test for group 43,"[43, 47]",43:sulfonamide; 47:amine,"[43, 47]",43:sulfonamide; 47:amine,True,True,[],,[],,[H]C(F)(F)C(NS(=O)(=O)C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H4F11NO2S
281,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,C5H4F11NO2S
281,43,Specificity test for group 43,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,"[43, 47, 48]",43:sulfonamide; 47:amine; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(NS(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)F,C5H4F11NO2S
283,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C5H3F10NO
283,34,Specificity test for group 34,"[34, 48]",34:amide; 48:alkane,"[34, 48]",34:amide; 48:alkane,True,True,[],,[],,O=C(NC(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,C5H3F10NO
285,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5HF11O
285,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5HF11O
287,17,Specificity test for group 17,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H3F11O
287,17,Specificity test for group 17,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,"[17, 21, 31]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether,True,True,[],,[],,[H]C(F)(F)C(OC(F)(F)F)(C(F)(F)F)C(F)(F)F,C5H3F11O
289,17,Specificity test for group 17,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,C5H3F11O
289,17,Specificity test for group 17,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,"[17, 21, 31, 48]",17:Hydrofluoroethers; 21:Semi-fluorinated alkanes; 31:ether; 48:alkane,True,True,[],,[],,[H]C(F)(F)C(F)(OC(F)(F)C(F)(F)F)C(F)(F)F,C5H3F11O
291,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O
291,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O
291,14,Specificity test for group 14,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,"[14, 21, 29, 48]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol; 48:alkane,True,True,[],,[],,OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O
294,14,Specificity test for group 14,"[14, 21, 29]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol,"[14, 21, 29]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol,True,True,[],,[],,OC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5HF11O
294,14,Specificity test for group 14,"[14, 21, 29]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol,"[14, 21, 29]",14:Perfluoroalkyl alcohols; 21:Semi-fluorinated alkanes; 29:alcohol,True,True,[],,[],,OC(F)(F)C(C(F)(F)F)(C(F)(F)F)C(F)(F)F,C5HF11O
296,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5HF11O2S
296,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C(F)(F)F,C5HF11O2S
298,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O2S
298,11,Specificity test for group 11,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,"[11, 38, 48]",11:Perfluoroalkyl sulfinic acids; 38:sulfinic acid; 48:alkane,True,True,[],,[],,O=S(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C5HF11O2S
